"","state","account.length","area.code","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.day.charge","total.eve.minutes","total.eve.calls","total.eve.charge","total.night.minutes","total.night.calls","total.night.charge","total.intl.minutes","total.intl.calls","total.intl.charge","number.customer.service.calls","Churn"
"2050","36",0.563725490196078,0.0686274509803922,"1","2",0.54,0.586376404494382,0.676190476190476,0.586327963651384,0.531111111111111,0.405660377358491,0.531154684095861,0.547211895910781,0.182692307692308,0.547107438016529,0.258992805755396,0.111111111111111,0.258666666666667,0.666666666666667,"1"
"2051","27",0.588235294117647,0,"1","1",0,0.616221910112359,0.304761904761905,0.616067740603057,0.202592592592593,0.641509433962264,0.202614379084967,0.664312267657993,0.519230769230769,0.664462809917355,0.294964028776978,0.333333333333333,0.296,0.333333333333333,"1"
"2052","15",0.264705882352941,0.0686274509803922,"2","1",0,0.814255617977528,0.704761904761905,0.814126394052045,0.391481481481481,0.405660377358491,0.391285403050109,0.569888475836431,0.480769230769231,0.570247933884297,0.345323741007194,0.555555555555556,0.344,0.333333333333333,"1"
"2053","34",0.892156862745098,0.0686274509803922,"1","1",0,0.277387640449438,0.428571428571429,0.277364725320116,0.547407407407407,0.60377358490566,0.547276688453159,0.552416356877323,0.615384615384615,0.552066115702479,0.453237410071942,0.555555555555556,0.453333333333333,0.666666666666667,"1"
"2054","45",0.504901960784314,0,"1","1",0,0.79248595505618,0.514285714285714,0.792441140024783,0.627777777777778,0.650943396226415,0.627886710239651,0.134944237918216,0.942307692307692,0.134710743801653,0.690647482014388,0.333333333333333,0.690666666666667,0,"1"
"2055","31",0.436274509803922,0,"1","1",0,0.359901685393258,0.476190476190476,0.359768690623709,0.547777777777778,0.509433962264151,0.547712418300654,0.20185873605948,0.75,0.201652892561983,0.266187050359712,0.111111111111111,0.266666666666667,0.333333333333333,"1"
"2056","19",0.397058823529412,0.0686274509803922,"1","1",0,0.561797752808989,0.514285714285714,0.561751342420487,0.228148148148148,0.330188679245283,0.228322440087146,0.284014869888476,0.528846153846154,0.283471074380165,0.726618705035971,0.222222222222222,0.728,0.333333333333333,"1"
"2057","47",0.490196078431373,0.0686274509803922,"1","1",0,0.345856741573034,0.428571428571429,0.345724907063197,0.573703703703704,0.584905660377358,0.573856209150327,0.487732342007435,0.653846153846154,0.487603305785124,0.712230215827338,0.666666666666667,0.712,1,"1"
"2058","35",0.0392156862745098,0.0686274509803922,"1","2",0.32,0.178370786516854,0.380952380952381,0.178438661710037,0.417777777777778,0.566037735849057,0.417864923747277,0.605947955390335,0.461538461538462,0.605785123966942,0.58273381294964,0.222222222222222,0.584,0.666666666666667,"1"
"2059","7",0.470588235294118,0.0686274509803922,"1","1",0,0.623595505617978,0.104761904761905,0.623502684840975,0.653333333333333,0.405660377358491,0.653159041394336,0.795910780669145,0.548076923076923,0.795867768595041,0.625899280575539,0.888888888888889,0.626666666666667,0,"1"
"2060","17",0.455882352941176,0,"1","1",0,0.812851123595506,0.542857142857143,0.812680710450227,0.473333333333333,0.905660377358491,0.473202614379085,0.713382899628253,0.125,0.713223140495868,0.39568345323741,0.111111111111111,0.394666666666667,1,"2"
"2061","23",0.617647058823529,1,"1","2",0.5,0.583216292134832,0.676190476190476,0.583230070218918,0.744814814814815,0,0.744662309368192,0.592565055762082,0.548076923076923,0.592561983471074,0.280575539568345,0.444444444444444,0.28,0,"1"
"2062","42",0.607843137254902,1,"1","2",0.68,0.810042134831461,0.619047619047619,0.809995869475423,0.578518518518518,0.566037735849057,0.578649237472767,0.192936802973978,0.519230769230769,0.192561983471074,0.496402877697842,0.222222222222222,0.496,0,"1"
"2063","22",0.681372549019608,0.0686274509803922,"1","1",0,0.42626404494382,0.542857142857143,0.426270136307311,0.754814814814815,0.547169811320755,0.754684095860567,0.575092936802974,0.653846153846154,0.575206611570248,0.496402877697842,0.333333333333333,0.496,0.333333333333333,"1"
"2064","21",0.436274509803922,0.0686274509803922,"1","1",0,0.269311797752809,0.714285714285714,0.269310202395704,0.228518518518519,1,0.228322440087146,0.696654275092937,0.586538461538462,0.696694214876033,0.482014388489209,0.444444444444444,0.482666666666667,0.666666666666667,"1"
"2065","46",0.323529411764706,0.0686274509803922,"1","1",0,0.355337078651685,0.171428571428571,0.355225113589426,0.529259259259259,0.575471698113208,0.529411764705882,0.619702602230483,0.326923076923077,0.619834710743802,0.41726618705036,0.222222222222222,0.416,0.666666666666667,"1"
"2066","32",0.549019607843137,0.0686274509803922,"1","1",0,0.520716292134832,0.0761904761904762,0.520652622883106,0.634814814814815,0.537735849056604,0.634858387799564,0.30631970260223,0.336538461538462,0.305785123966942,0.633093525179856,0.555555555555556,0.632,0.333333333333333,"1"
"2067","43",0.588235294117647,1,"1","2",0.52,0.465941011235955,0.419047619047619,0.465923172242875,0.698148148148148,0.39622641509434,0.698039215686274,0.572118959107807,0.711538461538462,0.571900826446281,0.841726618705036,0.444444444444444,0.842666666666667,0,"1"
"2069","8",0.588235294117647,0,"1","1",0,0.459620786516854,0.704761904761905,0.459520859149112,0.38,0.433962264150943,0.379956427015251,0.11003717472119,0.105769230769231,0.109917355371901,0.640287769784173,0.333333333333333,0.64,0.333333333333333,"1"
"2070","38",0.254901960784314,0,"1","1",0,0.784761235955056,0.685714285714286,0.784593143329203,0.684444444444445,0.537735849056604,0.684531590413943,0.41003717472119,0.615384615384615,0.409917355371901,0.460431654676259,0.111111111111111,0.461333333333333,0,"2"
"2071","40",0.362745098039216,0.0686274509803922,"1","1",0,0.536516853932584,0.419047619047619,0.536555142503098,0.416296296296296,0.254716981132075,0.416122004357299,0.359479553903346,0.625,0.359504132231405,0.697841726618705,0.444444444444444,0.698666666666667,0.333333333333333,"1"
"2072","1",0.642156862745098,1,"1","1",0,0.503511235955056,0.704761904761905,0.503510945890128,0.92,0.575471698113208,0.919825708061002,0.672862453531598,0.317307692307692,0.672727272727273,0.0575539568345324,0.888888888888889,0.056,0.666666666666667,"1"
"2073","49",0.78921568627451,0,"1","1",0,0.489466292134831,0.8,0.489467162329616,0.18037037037037,0.69811320754717,0.180392156862745,0.326765799256506,0.384615384615385,0.326446280991736,0.223021582733813,0.555555555555556,0.224,1,"1"
"2074","16",0.681372549019608,0.0686274509803922,"1","1",0,0.431179775280899,0.638095238095238,0.431226765799256,0.646296296296296,0.518867924528302,0.646187363834423,0.623791821561338,0.701923076923077,0.62396694214876,0.568345323741007,0.333333333333333,0.568,0.333333333333333,"1"
"2075","23",0.441176470588235,0,"1","1",0,0.340589887640449,0.657142857142857,0.34056175134242,0.849259259259259,0.471698113207547,0.849237472766885,0.482527881040892,0.701923076923077,0.482644628099174,0.230215827338129,0.444444444444444,0.229333333333333,0.666666666666667,"1"
"2076","14",0.352941176470588,1,"1","2",0.56,0.563553370786517,0.571428571428571,0.563403552251136,0.270740740740741,0.707547169811321,0.270588235294118,0.495910780669145,0.875,0.495867768595041,0.388489208633094,0,0.389333333333333,0.666666666666667,"1"
"2078","24",0.705882352941177,0,"1","1",0,0.716292134831461,0.857142857142857,0.716232961586122,0.258518518518519,0.490566037735849,0.25838779956427,0.787732342007435,0.721153846153846,0.787603305785124,0.697841726618705,0.222222222222222,0.698666666666667,0,"1"
"2079","4",0.485294117647059,0.0686274509803922,"1","1",0,0.327949438202247,0.580952380952381,0.327963651383726,0.408148148148148,0.311320754716981,0.408278867102397,0.0892193308550186,0.317307692307692,0.0892561983471074,0.0647482014388489,0.333333333333333,0.064,0.333333333333333,"1"
"2080","24",0.593137254901961,0.0686274509803922,"1","1",0,0.689606741573034,0.514285714285714,0.689591078066914,0.497037037037037,0.688679245283019,0.497167755991285,0.638289962825279,0.394230769230769,0.63801652892562,0.697841726618705,0.888888888888889,0.698666666666667,0.666666666666667,"1"
"2081","25",0.529411764705882,0.0686274509803922,"1","1",0,0.570224719101123,0.238095238095238,0.570218917802561,0.87,0.679245283018868,0.870152505446623,0.633085501858736,0.192307692307692,0.633057851239669,0.611510791366906,0.444444444444444,0.610666666666667,0,"1"
"2082","2",0.397058823529412,0,"1","1",0,0.408356741573034,0.571428571428571,0.408302354399009,0.105185185185185,0.622641509433962,0.105010893246187,0.824907063197026,0.451923076923077,0.824793388429752,0.482014388489209,0.666666666666667,0.482666666666667,0.333333333333333,"1"
"2083","39",0.313725490196078,0.0686274509803922,"1","2",0.46,0.654845505617977,0.561904761904762,0.654688145394465,0.457777777777778,0.490566037735849,0.457952069716776,0.584014869888476,0.259615384615385,0.584297520661157,0.460431654676259,0.333333333333333,0.461333333333333,0,"1"
"2084","1",0.25,1,"1","1",0,0.388342696629214,0.342857142857143,0.388269310202396,0.428148148148148,0.292452830188679,0.428322440087146,0.334200743494424,0.538461538461538,0.333884297520661,0.352517985611511,0.555555555555556,0.352,1,"1"
"2085","26",0.661764705882353,0.0686274509803922,"1","2",0.48,0.480688202247191,0.276190476190476,0.48058653448988,0.40962962962963,0.622641509433962,0.40958605664488,0.552788104089219,0.413461538461538,0.552892561983471,0.388489208633094,0.444444444444444,0.389333333333333,0.666666666666667,"1"
"2086","13",0.362745098039216,0.0686274509803922,"1","1",0,0.353932584269663,0.6,0.353985956216439,0.322962962962963,0.358490566037736,0.322875816993464,0.55724907063197,0.528846153846154,0.55702479338843,0.553956834532374,0.666666666666667,0.554666666666667,0.333333333333333,"1"
"2087","51",0.71078431372549,0,"1","1",0,0.250351123595506,0.20952380952381,0.250309789343247,0.74,0.471698113207547,0.739869281045752,0.604460966542751,0.307692307692308,0.604132231404959,0.661870503597122,0.111111111111111,0.661333333333333,0.333333333333333,"1"
"2089","29",0.230392156862745,0.0686274509803922,"1","1",0,0.607794943820225,0.352380952380952,0.607806691449814,0.457777777777778,0.471698113207547,0.457952069716776,0.341635687732342,0.490384615384615,0.341322314049587,0.935251798561151,0.222222222222222,0.936,0.666666666666667,"1"
"2090","7",0.215686274509804,0.0686274509803922,"1","1",0,0.367626404494382,0.571428571428571,0.36761668731929,0.935925925925926,0.283018867924528,0.935947712418301,0.588847583643123,0.576923076923077,0.588429752066116,0.553956834532374,0.666666666666667,0.554666666666667,0.333333333333333,"1"
"2091","28",0.514705882352941,0.0686274509803922,"1","2",0.74,0.652387640449438,0.542857142857143,0.652416356877323,0.626296296296296,0.481132075471698,0.626143790849673,0.276579925650558,0.403846153846154,0.27603305785124,0.517985611510791,0.444444444444444,0.517333333333333,0.666666666666667,"1"
"2092","7",0.156862745098039,1,"1","1",0,0.508426966292135,0.171428571428571,0.508467575382074,0.615185185185185,0.452830188679245,0.615250544662309,0.310408921933085,0.326923076923077,0.309917355371901,0.294964028776978,0.111111111111111,0.296,0.666666666666667,"1"
"2093","29",0.32843137254902,0,"1","1",0,0.638693820224719,0.476190476190476,0.638579099545642,0.278148148148148,0.905660377358491,0.277995642701525,0.520446096654275,0.509615384615385,0.520661157024793,0.532374100719424,0.333333333333333,0.533333333333333,0.666666666666667,"1"
"2094","48",0.514705882352941,0,"1","1",0,0.547401685393258,0.180952380952381,0.547294506402313,0.637777777777778,0.320754716981132,0.637908496732026,0.411524163568773,0.567307692307692,0.411570247933884,0.683453237410072,0.222222222222222,0.682666666666667,0,"1"
"2095","34",0.686274509803922,0.0686274509803922,"1","1",0,0.543188202247191,0.60952380952381,0.543163981825692,0.336666666666667,0.367924528301887,0.33681917211329,0.409293680297398,0.326923076923077,0.409090909090909,0.546762589928057,0.555555555555556,0.546666666666667,0,"1"
"2096","6",0.475490196078431,0,"1","1",0,0.696980337078652,0.714285714285714,0.696819496076002,0.457037037037037,0.584905660377358,0.457080610021787,0.326765799256506,0.538461538461538,0.326446280991736,0.712230215827338,0.333333333333333,0.712,0,"1"
"2097","17",0.455882352941176,1,"1","2",0.56,0.686446629213483,0.39047619047619,0.686286658405618,0.175185185185185,0.509433962264151,0.17516339869281,0.194423791821561,0.221153846153846,0.194214876033058,0.913669064748202,0.333333333333333,0.914666666666667,0,"1"
"2098","6",0.313725490196078,1,"1","1",0,0.425210674157303,0.0571428571428571,0.425237505163156,0.453703703703704,0.792452830188679,0.45359477124183,0.459479553903346,0.375,0.459504132231405,0.460431654676259,0.333333333333333,0.461333333333333,0.666666666666667,"1"
"2099","25",0.411764705882353,0.0686274509803922,"1","1",0,0.310393258426966,0.619047619047619,0.310408921933086,0.772962962962963,0.735849056603774,0.772984749455338,0.441263940520446,0.451923076923077,0.441322314049587,0.460431654676259,0.333333333333333,0.461333333333333,0.333333333333333,"1"
"2100","20",0.343137254901961,1,"1","1",0,0.887289325842697,0.580952380952381,0.88723667905824,0.695925925925926,0.415094339622642,0.695860566448802,0.73457249070632,0.75,0.734710743801653,0.482014388489209,0.444444444444444,0.482666666666667,1,"2"
"2101","35",0.544117647058823,0,"1","2",0.6,0.0804073033707865,0.628571428571429,0.080338703015283,0.37,0.452830188679245,0.369934640522876,0.249442379182156,0.490384615384615,0.249586776859504,0.712230215827338,0.666666666666667,0.712,0,"1"
"2102","1",0.534313725490196,0.0686274509803922,"1","1",0,0.388693820224719,0.457142857142857,0.388682362660058,0.473333333333333,0.471698113207547,0.473202614379085,0.521561338289963,0.557692307692308,0.521487603305785,0.251798561151079,0.555555555555556,0.250666666666667,0,"1"
"2103","49",0.53921568627451,0.0686274509803922,"1","1",0,0.73314606741573,0.580952380952381,0.733168112350268,0.556666666666667,0.386792452830189,0.556862745098039,0.423420074349442,0.490384615384615,0.423140495867769,0.669064748201439,0.222222222222222,0.669333333333333,0.666666666666667,"1"
"2104","31",0.357843137254902,0,"1","1",0,0.914325842696629,0.619047619047619,0.914291615035109,0.501111111111111,0.490566037735849,0.501089324618736,0.553903345724907,0.384615384615385,0.553719008264463,0.453237410071942,0.333333333333333,0.453333333333333,0.666666666666667,"2"
"2105","43",0.509803921568627,1,"1","1",0,0.286516853932584,0.333333333333333,0.286451879388682,0.441111111111111,0.594339622641509,0.440958605664488,0.339405204460967,0.25,0.339669421487603,0.539568345323741,0.333333333333333,0.538666666666667,0.666666666666667,"1"
"2106","35",0.191176470588235,0,"1","1",0,0.719101123595506,0.333333333333333,0.719124328789756,0.618148148148148,0.462264150943396,0.618300653594771,0.328252788104089,0.365384615384615,0.328099173553719,0.446043165467626,0.666666666666667,0.445333333333333,0,"1"
"2107","11",0.622549019607843,0,"2","2",0.36,0.647471910112359,0.4,0.647459727385378,0.35037037037037,0.575471698113208,0.350326797385621,0.569144981412639,0.519230769230769,0.569421487603306,0.733812949640288,0.111111111111111,0.733333333333333,0,"2"
"2108","24",0.598039215686274,0,"1","1",0,0.696980337078652,0.838095238095238,0.696819496076002,0.77,0.377358490566038,0.769934640522876,0.599628252788104,0.278846153846154,0.6,0.482014388489209,0.555555555555556,0.482666666666667,0.666666666666667,"2"
"2109","23",0.593137254901961,1,"1","1",0,0.373946629213483,0.380952380952381,0.373812474184221,0.541481481481481,0.245283018867925,0.54161220043573,0.385130111524164,0.375,0.385123966942149,0.438848920863309,0.333333333333333,0.44,0,"1"
"2110","14",0.553921568627451,0,"1","2",0.38,0.410463483146067,0.504761904761905,0.410367616687319,0.65037037037037,0.575471698113208,0.650544662309368,0.350557620817844,0.615384615384615,0.350413223140496,0.661870503597122,0,0.661333333333333,1,"1"
"2111","7",0.495098039215686,0.0686274509803922,"1","2",0.5,0.350070224719101,0.504761904761905,0.350061957868649,0.41,0.330188679245283,0.410021786492375,0.455390334572491,0.432692307692308,0.455371900826446,0.489208633093525,0.555555555555556,0.488,0.666666666666667,"1"
